Nazwa,Rok,Przychody ze sprzedaży [tys. zł],Zysk netto [tys. zł],Koszty sprzedaży [tys. zł],EBITDA [tys. zł],Wartość firmy [tys. zł],Kredyty i pożyczki [tys. zł],Aktywa razem [tys. zł],Pasywa razem [tys. zł],Dywidenda [tys. zł]
PROJPRZEM,2019,271995.0,5556.0,21498.0,12004.0,31070.0,22324.0,235370.0,235370.0,3590.0
PROJPRZEM,2020,341881.0,14871.0,29074.0,26580.0,31070.0,26103.0,243862.0,243862.0,3590.0
PROJPRZEM,2021,312067.0,1878.0,34220.0,7969.0,31070.0,38449.0,314546.0,314546.0,2034.0
PROJPRZEM,2022,532413.0,28550.0,44321.0,43643.0,31070.0,35520.0,344654.0,344654.0,0.0
PROJPRZEM,2023,427205.0,17667.0,46594.0,29570.0,31070.0,79436.0,406540.0,406540.0,3051.0
PROJPRZEM,2024,444489.0,10456.0,52440.0,21471.0,31070.0,81834.0,395867.0,395867.0,8376.0
PROJPRZEM,2025,446949.0,12880.0,52271.0,27955.0,31070.0,87650.0,409313.0,409313.0,8376.0
PTG,2018,0.0,-878.0,0.0,-950.0,0.0,451.0,10464.0,10464.0,0.0
PTG,2019,500.0,-967.0,0.0,-112.0,0.0,223.0,6845.0,6845.0,0.0
PTG,2020,700.0,-878.0,0.0,-398.0,0.0,256.0,16243.0,16243.0,0.0
PTG,2021,1099.0,-3738.0,0.0,-2905.0,0.0,18.0,109127.0,109127.0,0.0
PTG,2022,999.0,-1967.0,0.0,-4409.0,0.0,9.0,123307.0,123307.0,0.0
PTG,2023,1399.0,-13551.0,0.0,-15811.0,0.0,0.0,127098.0,127098.0,0.0
PTG,2024,350.0,-18708.0,0.0,-16273.0,0.0,0.0,102379.0,102379.0,0.0
PTG,2025,250.0,-24378.0,0.0,-19607.0,0.0,0.0,87313.0,87313.0,0.0
PTWP,2010,15080.0,1587.0,0.0,2004.0,,0.0,8375.0,8375.0,0.0
PTWP,2011,19693.0,924.0,0.0,1823.0,,0.0,6437.0,6437.0,0.0
PTWP,2012,26828.0,2248.0,0.0,3208.0,0.0,0.0,7872.0,7872.0,417.0
PTWP,2013,29153.0,2382.0,0.0,3369.0,3133.0,144.0,15912.0,15912.0,0.0
PTWP,2014,32774.0,979.0,0.0,2101.0,2813.0,0.0,17748.0,17748.0,0.0
PTWP,2015,35232.0,2050.0,0.0,3354.0,2493.0,0.0,17534.0,17534.0,596.0
PTWP,2016,47451.0,294.0,0.0,1824.0,2173.0,1333.0,22472.0,22472.0,498.0
PTWP,2017,55963.0,2154.0,0.0,4483.0,1853.0,1444.0,23815.0,23815.0,1222.0
PTWP,2018,73475.0,5847.0,0.0,9985.0,1533.0,333.0,31798.0,31798.0,1044.0
PTWP,2019,66060.0,1072.0,0.0,4744.0,514.0,0.0,22283.0,22283.0,1130.0
PTWP,2020,41702.0,449.0,0.0,2608.0,457.0,0.0,26095.0,26095.0,0.0
PTWP,2021,55105.0,8103.0,0.0,10976.0,399.0,0.0,36182.0,36182.0,0.0
PTWP,2022,84353.0,7863.0,0.0,11315.0,2016.0,0.0,44499.0,44499.0,2993.0
PTWP,2023,87765.0,3289.0,0.0,6594.0,2016.0,0.0,42672.0,42672.0,7003.0
PTWP,2024,102985.0,2782.0,0.0,9188.0,514.0,0.0,44343.0,44343.0,5803.0
PTWP,2025,114871.0,13657.0,0.0,22058.0,514.0,0.0,59308.0,59308.0,5803.0
PUR,2016,1289.0,-433.0,0.0,-371.0,,124.0,951.0,951.0,0.0
PUR,2017,982.0,-413.0,0.0,-282.0,0.0,155.0,1326.0,1326.0,0.0
PUR,2018,9532.0,-689.0,0.0,-420.0,0.0,94.0,6579.0,6579.0,0.0
PUR,2019,16753.0,-4548.0,0.0,-3635.0,0.0,0.0,21786.0,21786.0,0.0
PUR,2020,16659.0,-11756.0,0.0,-8444.0,0.0,0.0,18942.0,18942.0,0.0
PUR,2021,18033.0,-11765.0,0.0,-7562.0,0.0,0.0,47190.0,47190.0,0.0
PUR,2022,13502.0,-25603.0,0.0,-22132.0,0.0,0.0,33009.0,33009.0,0.0
PUR,2023,20526.0,-35694.0,0.0,-25934.0,0.0,0.0,22738.0,22738.0,0.0
PUR,2024,3297.0,-19435.0,0.0,-12074.0,0.0,13963.0,2343.0,2343.0,0.0
PUR,2025,4209.0,-17530.0,0.0,-11430.0,0.0,14615.0,1884.0,1884.0,0.0
PZU,2009,14485214.0,3762911.0,0.0,4777505.0,,0.0,53176209.0,53176209.0,12742237.0
PZU,2010,14213013.0,2439229.0,0.0,3258456.0,,0.0,50533832.0,50533832.0,921239.0
PZU,2011,14890528.0,2343947.0,0.0,3120918.0,,0.0,52129282.0,52129282.0,2163206.0
PZU,2012,16005240.0,3253826.0,0.0,4245412.0,8474.0,0.0,55909560.0,55909560.0,1873391.0
PZU,2013,18414588.0,3295113.0,0.0,4314078.0,8519.0,0.0,62362421.0,62362421.0,4166166.0
PZU,2014,18573972.0,2967627.0,2147024.0,4050099.0,785663.0,0.0,67572761.0,67572761.0,1468133.0
PZU,2015,19198938.0,2342196.0,2376305.0,3396368.0,1506445.0,0.0,105429009.0,105429009.0,4058594.0
PZU,2016,23598000.0,2417000.0,2613000.0,4219000.0,1583000.0,0.0,125345000.0,125345000.0,1796000.0
PZU,2017,32746000.0,4233000.0,2901000.0,7759000.0,3830000.0,0.0,317405000.0,317405000.0,1209000.0
PZU,2018,38523000.0,5368000.0,3130000.0,10236000.0,3871000.0,0.0,328554000.0,328554000.0,2159000.0
PZU,2019,40721000.0,5185000.0,3363000.0,10506000.0,4053000.0,5427000.0,343340000.0,343340000.0,2418000.0
PZU,2020,38325000.0,2530000.0,3317000.0,6511000.0,2776000.0,9751000.0,378974000.0,378974000.0,0.0
PZU,2021,39600000.0,5434000.0,3572000.0,10429000.0,2778000.0,7470000.0,402129000.0,402129000.0,3022000.0
PZU,2022,50472000.0,5259000.0,3903000.0,13725000.0,2808000.0,7720000.0,436119000.0,436119000.0,1675000.0
PZU,2023,60381000.0,12452000.0,0.0,25490000.0,2801000.0,7047000.0,467893000.0,467893000.0,2072000.0
PZU,2024,63328000.0,12221000.0,0.0,25439000.0,2792000.0,6895000.0,503257000.0,503257000.0,4424000.0
PZU,2025,63213000.0,13210000.0,0.0,26457000.0,2788000.0,7541000.0,520068000.0,520068000.0,8279000.0
QNA,2021,702.0,-3486.0,0.0,-3333.0,,0.0,5488.0,5488.0,
QNA,2022,399.0,-4336.0,0.0,-4124.0,0.0,0.0,3302.0,3302.0,0.0
QNA,2023,3253.0,-4033.0,0.0,-3818.0,0.0,0.0,16490.0,16490.0,0.0
QNA,2024,842.0,-9753.0,0.0,-9558.0,0.0,0.0,8810.0,8810.0,0.0
QNA,2025,712.0,-9590.0,0.0,-9212.0,0.0,,16677.0,16677.0,0.0
QUANTUM-SOFTWARE,2006,13334.0,1196.0,966.0,1837.0,0.0,,4742.0,4742.0,0.0
QUANTUM-SOFTWARE,2007,16861.0,1720.0,1189.0,2476.0,0.0,179.0,17359.0,17359.0,0.0
QUANTUM-SOFTWARE,2008,18260.0,1152.0,1613.0,1605.0,0.0,249.0,18821.0,18821.0,0.0
QUANTUM-SOFTWARE,2009,20146.0,88.0,1929.0,1057.0,0.0,179.0,20711.0,20711.0,0.0
QUANTUM-SOFTWARE,2010,18885.0,-1132.0,2453.0,-277.0,0.0,137.0,19666.0,19666.0,0.0
QUANTUM-SOFTWARE,2011,19975.0,-332.0,2369.0,950.0,0.0,52.0,19611.0,19611.0,0.0
QUANTUM-SOFTWARE,2012,19982.0,-1713.0,3231.0,82.0,0.0,31.0,17833.0,17833.0,530.0
QUANTUM-SOFTWARE,2013,20389.0,-589.0,3154.0,1044.0,0.0,22.0,16003.0,16003.0,1001.0
QUANTUM-SOFTWARE,2014,25359.0,414.0,2248.0,3480.0,0.0,0.0,16065.0,16065.0,0.0
QUANTUM-SOFTWARE,2015,24614.0,1499.0,2110.0,3622.0,0.0,810.0,16294.0,16294.0,0.0
QUANTUM-SOFTWARE,2016,25857.0,1848.0,1980.0,2914.0,0.0,0.0,16615.0,16615.0,0.0
QUANTUM-SOFTWARE,2017,30169.0,2066.0,2096.0,2007.0,530.0,0.0,19755.0,19755.0,0.0
QUANTUM-SOFTWARE,2018,29503.0,1578.0,2614.0,3228.0,530.0,0.0,17464.0,17464.0,0.0
QUANTUM-SOFTWARE,2019,33149.0,2822.0,2415.0,3607.0,0.0,0.0,18705.0,18705.0,2169.0
QUANTUM-SOFTWARE,2020,38631.0,6243.0,2236.0,7469.0,0.0,348.0,28442.0,28442.0,912.0
QUANTUM-SOFTWARE,2021,38902.0,3234.0,1916.0,4459.0,0.0,298.0,24503.0,24503.0,4191.0
QUANTUM-SOFTWARE,2022,45296.0,2280.0,2365.0,3537.0,0.0,337.0,26793.0,26793.0,4094.0
QUANTUM-SOFTWARE,2023,51100.0,2825.0,2829.0,3732.0,0.0,0.0,25863.0,25863.0,887.0
QUANTUM-SOFTWARE,2024,53693.0,4729.0,2865.0,5321.0,0.0,0.0,31149.0,31149.0,2416.0
QUANTUM-SOFTWARE,2025,56503.0,5385.0,3398.0,6264.0,0.0,0.0,28120.0,28120.0,2416.0
QUERCUS,2009,6362.0,-1390.0,4412.0,-1392.0,,0.0,10439.0,10439.0,0.0
QUERCUS,2010,44570.0,10552.0,27604.0,11905.0,0.0,0.0,29867.0,29867.0,0.0
QUERCUS,2011,56658.0,14752.0,34127.0,18049.0,0.0,0.0,34449.0,34449.0,4973.0
QUERCUS,2012,48230.0,13603.0,26907.0,16177.0,0.0,0.0,36130.0,36130.0,14209.0
QUERCUS,2013,122093.0,38776.0,66637.0,46987.0,0.0,0.0,80605.0,80605.0,12789.0
QUERCUS,2014,103932.0,31383.0,59078.0,37831.0,0.0,0.0,58024.0,58024.0,0.0
QUERCUS,2015,95578.0,30487.0,51206.0,36981.0,0.0,0.0,62181.0,62181.0,0.0
QUERCUS,2016,98143.0,28492.0,55328.0,34678.0,0.0,0.0,59582.0,59582.0,0.0
QUERCUS,2017,119097.0,34033.0,64681.0,41480.0,0.0,0.0,67159.0,67159.0,0.0
QUERCUS,2018,85753.0,-10194.0,44700.0,17242.0,0.0,0.0,65924.0,65924.0,0.0
QUERCUS,2019,61010.0,19579.0,26061.0,19964.0,0.0,0.0,85367.0,85367.0,0.0
QUERCUS,2020,63117.0,17927.0,24683.0,18005.0,0.0,0.0,90173.0,90173.0,0.0
QUERCUS,2021,82229.0,25115.0,0.0,27127.0,0.0,0.0,196190.0,196190.0,0.0
QUERCUS,2022,91070.0,14688.0,37294.0,19246.0,0.0,0.0,158004.0,158004.0,0.0
QUERCUS,2023,117427.0,31716.0,39523.0,27811.0,0.0,0.0,204486.0,204486.0,0.0
QUERCUS,2024,155030.0,44658.0,54822.0,73221.0,0.0,0.0,191695.0,191695.0,0.0
QUERCUS,2025,188509.0,57416.0,14295.0,95719.0,0.0,0.0,197668.0,197668.0,1127.0
RAE,2008,26417.0,-4462.0,0.0,-1819.0,,505.0,32080.0,32080.0,0.0
RAE,2009,19731.0,-863.0,0.0,-113.0,13743.0,290.0,35696.0,35696.0,0.0
RAE,2010,16683.0,8700.0,0.0,9997.0,13047.0,780.0,46819.0,46819.0,0.0
RAE,2011,12495.0,8707.0,0.0,5810.0,7736.0,1235.0,52014.0,52014.0,0.0
RAE,2012,11490.0,-4682.0,0.0,5804.0,7593.0,2425.0,49307.0,49307.0,0.0
RAE,2013,15828.0,5488.0,2431.0,14142.0,5045.0,3185.0,50096.0,50096.0,0.0
RAE,2014,21911.0,-36.0,4095.0,2342.0,3697.0,3528.0,43822.0,43822.0,0.0
RAE,2015,17707.0,-7965.0,4240.0,-3056.0,3264.0,3525.0,35183.0,35183.0,0.0
RAE,2016,197.0,-3747.0,0.0,-2332.0,0.0,4314.0,34820.0,34820.0,0.0
RAE,2017,329.0,-17836.0,0.0,-1906.0,0.0,5789.0,15032.0,15032.0,0.0
RAE,2018,507.0,-2.0,0.0,-2744.0,0.0,5043.0,14228.0,14228.0,0.0
RAE,2019,638.0,-5285.0,0.0,-2635.0,0.0,2292.0,6499.0,6499.0,0.0
RAE,2020,284.0,2212.0,0.0,764.0,0.0,570.0,6236.0,6236.0,0.0
RAE,2021,670.0,-2670.0,0.0,-1685.0,0.0,0.0,4367.0,4367.0,0.0
RAE,2022,16.0,-1878.0,0.0,-2275.0,0.0,0.0,1659.0,1659.0,0.0
RAE,2023,22457.0,2765.0,0.0,5262.0,0.0,1831.0,15638.0,15638.0,0.0
RAE,2024,1754.0,-5456.0,0.0,-4058.0,0.0,0.0,12311.0,12311.0,0.0
RAE,2025,780.0,-9765.0,0.0,-3531.0,0.0,0.0,5348.0,5348.0,0.0
RAFAMET,2004,64503.0,13608.0,0.0,19235.0,,8547.0,97098.0,97098.0,0.0
RAFAMET,2005,73170.0,1063.0,0.0,8532.0,,11805.0,89825.0,89825.0,0.0
RAFAMET,2006,75864.0,-272.0,0.0,7619.0,0.0,19807.0,109576.0,109576.0,0.0
RAFAMET,2007,91897.0,2034.0,3320.0,9677.0,0.0,19061.0,144503.0,144503.0,0.0
RAFAMET,2008,117742.0,4133.0,3527.0,13416.0,0.0,9082.0,156090.0,156090.0,0.0
RAFAMET,2009,110501.0,3939.0,2344.0,24075.0,0.0,4161.0,155479.0,155479.0,423.0
RAFAMET,2010,86780.0,1889.0,3238.0,13862.0,0.0,10809.0,153977.0,153977.0,1641.0
RAFAMET,2011,106429.0,4254.0,4513.0,13349.0,0.0,9268.0,167724.0,167724.0,1641.0
RAFAMET,2012,107180.0,3779.0,3234.0,12986.0,0.0,14592.0,173096.0,173096.0,1900.0
RAFAMET,2013,99072.0,1657.0,3602.0,10153.0,0.0,19362.0,176354.0,176354.0,1296.0
RAFAMET,2014,91740.0,900.0,2899.0,9634.0,0.0,9208.0,174242.0,174242.0,0.0
RAFAMET,2015,92979.0,3750.0,2290.0,13293.0,0.0,15371.0,176894.0,176894.0,432.0
RAFAMET,2016,109165.0,3966.0,4453.0,15438.0,0.0,20990.0,201287.0,201287.0,1296.0
RAFAMET,2017,111799.0,704.0,5472.0,11753.0,0.0,24621.0,195697.0,195697.0,1296.0
RAFAMET,2018,121316.0,771.0,3214.0,11857.0,0.0,32742.0,202208.0,202208.0,1036.0
RAFAMET,2019,115033.0,1101.0,2346.0,12461.0,0.0,31347.0,211202.0,211202.0,0.0
RAFAMET,2020,115816.0,-1510.0,2426.0,9816.0,0.0,24553.0,200754.0,200754.0,0.0
RAFAMET,2021,103218.0,83.0,2204.0,10914.0,0.0,29156.0,219869.0,219869.0,0.0
RAFAMET,2022,116456.0,-8509.0,2066.0,3836.0,0.0,35031.0,233872.0,233872.0,0.0
RAFAMET,2023,119428.0,-7197.0,3074.0,5956.0,0.0,35032.0,252497.0,252497.0,0.0
RAFAMET,2024,82367.0,-44493.0,3776.0,-35457.0,0.0,34949.0,205755.0,205755.0,0.0
RAFAMET,2025,70216.0,-50962.0,2724.0,-41180.0,0.0,37213.0,194582.0,194582.0,0.0
RAINBOW-TOURS,2007,161996.0,2161.0,16328.0,3082.0,,0.0,46022.0,46022.0,600.0
RAINBOW-TOURS,2008,269872.0,-8546.0,22994.0,-8828.0,0.0,3183.0,58588.0,58588.0,0.0
RAINBOW-TOURS,2009,285379.0,1246.0,21569.0,-468.0,0.0,4906.0,56881.0,56881.0,0.0
RAINBOW-TOURS,2010,318786.0,3463.0,23991.0,4980.0,13775.0,601.0,87449.0,87449.0,0.0
RAINBOW-TOURS,2011,438963.0,2437.0,35025.0,4668.0,13775.0,583.0,93069.0,93069.0,0.0
RAINBOW-TOURS,2012,607531.0,2813.0,52959.0,5274.0,13775.0,56.0,103372.0,103372.0,0.0
RAINBOW-TOURS,2013,776649.0,13646.0,65051.0,17134.0,13775.0,32.0,154261.0,154261.0,575.0
RAINBOW-TOURS,2014,956464.0,32727.0,87327.0,40108.0,13775.0,0.0,213359.0,213359.0,5031.0
RAINBOW-TOURS,2015,1117078.0,34289.0,92799.0,44310.0,18316.0,625.0,248468.0,248468.0,11546.0
RAINBOW-TOURS,2016,1201044.0,26977.0,115736.0,37050.0,4541.0,505.0,255155.0,255155.0,14432.0
RAINBOW-TOURS,2017,1407711.0,36141.0,128633.0,50743.0,4541.0,1276.0,297528.0,297528.0,14432.0
RAINBOW-TOURS,2018,1599106.0,7560.0,140703.0,17767.0,4541.0,23549.0,368477.0,368477.0,17462.0
RAINBOW-TOURS,2019,1745960.0,28595.0,154121.0,56087.0,4541.0,20635.0,507288.0,507288.0,0.0
RAINBOW-TOURS,2020,434456.0,-42208.0,68803.0,-28899.0,4541.0,137842.0,474833.0,474833.0,0.0
RAINBOW-TOURS,2021,1279424.0,16480.0,120146.0,39333.0,4541.0,30986.0,555045.0,555045.0,0.0
RAINBOW-TOURS,2022,2393306.0,22330.0,172394.0,54416.0,4541.0,40164.0,725990.0,725990.0,21828.0
RAINBOW-TOURS,2023,3293392.0,173763.0,255616.0,236891.0,4541.0,18601.0,983429.0,983429.0,18772.0
RAINBOW-TOURS,2024,4068063.0,283053.0,287064.0,376129.0,4541.0,27093.0,1299243.0,1299243.0,128494.0
RAINBOW-TOURS,2025,4258760.0,271295.0,294413.0,364132.0,4541.0,22397.0,1603231.0,1603231.0,99390.0
RANK-PROGRESS,2009,145612.0,73718.0,0.0,100647.0,0.0,163455.0,648359.0,648359.0,0.0
RANK-PROGRESS,2010,52873.0,90971.0,0.0,95994.0,0.0,104004.0,853157.0,853157.0,0.0
RANK-PROGRESS,2011,168584.0,151687.0,0.0,157498.0,0.0,49749.0,967556.0,967556.0,11144.0
RANK-PROGRESS,2012,36370.0,24369.0,0.0,8928.0,0.0,110899.0,864170.0,864170.0,50146.0
RANK-PROGRESS,2013,50147.0,-10969.0,0.0,14732.0,0.0,216255.0,1018955.0,1018955.0,0.0
RANK-PROGRESS,2014,63663.0,-59695.0,0.0,-21346.0,0.0,55742.0,1030448.0,1030448.0,0.0
RANK-PROGRESS,2015,73823.0,-50810.0,0.0,-18249.0,0.0,185949.0,969296.0,969296.0,0.0
RANK-PROGRESS,2016,79643.0,15312.0,0.0,64956.0,0.0,73845.0,930844.0,930844.0,0.0
RANK-PROGRESS,2017,85142.0,1826.0,0.0,750.0,0.0,74565.0,812337.0,812337.0,0.0
RANK-PROGRESS,2018,88481.0,14118.0,0.0,45126.0,0.0,181311.0,785032.0,785032.0,0.0
RANK-PROGRESS,2019,103953.0,8081.0,0.0,21152.0,0.0,21526.0,775032.0,775032.0,0.0
RANK-PROGRESS,2020,119640.0,57335.0,0.0,85841.0,0.0,138709.0,854817.0,854817.0,0.0
RANK-PROGRESS,2021,61464.0,3489.0,0.0,1265.0,0.0,37128.0,828021.0,828021.0,0.0
RANK-PROGRESS,2022,61079.0,26679.0,0.0,36255.0,0.0,24733.0,857669.0,857669.0,0.0
RANK-PROGRESS,2023,71184.0,23997.0,0.0,1925.0,0.0,228638.0,887834.0,887834.0,0.0
RANK-PROGRESS,2024,160072.0,40550.0,0.0,80601.0,0.0,216874.0,853207.0,853207.0,0.0
RANK-PROGRESS,2025,68713.0,-15904.0,0.0,7474.0,0.0,17063.0,855916.0,855916.0,0.0
RAWLPLUG,2004,159755.0,17365.0,18315.0,29988.0,,3575.0,222726.0,222726.0,0.0
RAWLPLUG,2005,241318.0,27919.0,25766.0,45880.0,,22547.0,347081.0,347081.0,0.0
RAWLPLUG,2006,426876.0,41682.0,63546.0,65963.0,,61799.0,456488.0,456488.0,0.0
RAWLPLUG,2007,541535.0,9404.0,99830.0,56904.0,,113285.0,716391.0,716391.0,0.0
RAWLPLUG,2008,630307.0,-10781.0,118012.0,58031.0,,135840.0,755994.0,755994.0,0.0
RAWLPLUG,2009,529715.0,-6949.0,112146.0,35333.0,,83912.0,658624.0,658624.0,1343.0
RAWLPLUG,2010,559631.0,871.0,111584.0,42870.0,,147643.0,649180.0,649180.0,929.0
RAWLPLUG,2011,662165.0,72093.0,114220.0,80318.0,,106712.0,750678.0,750678.0,2006.0
RAWLPLUG,2012,637945.0,13734.0,119186.0,56529.0,45493.0,196624.0,729306.0,729306.0,14643.0
RAWLPLUG,2013,619716.0,13129.0,122109.0,55586.0,45977.0,177965.0,750583.0,750583.0,2807.0
RAWLPLUG,2014,639479.0,18214.0,125781.0,50251.0,47357.0,120467.0,787309.0,787309.0,11459.0
RAWLPLUG,2015,672715.0,25236.0,132349.0,65031.0,47761.0,111086.0,794299.0,794299.0,12904.0
RAWLPLUG,2016,704866.0,37574.0,132368.0,79886.0,48666.0,122749.0,852450.0,852450.0,10866.0
RAWLPLUG,2017,708556.0,34507.0,136726.0,81881.0,45727.0,60455.0,868846.0,868846.0,11894.0
RAWLPLUG,2018,775501.0,41169.0,148847.0,88630.0,46953.0,148767.0,976331.0,976331.0,11570.0
RAWLPLUG,2019,813726.0,36632.0,164031.0,88736.0,46663.0,52032.0,974365.0,974365.0,11418.0
RAWLPLUG,2020,787628.0,57927.0,152519.0,114665.0,49943.0,89804.0,996715.0,996715.0,617.0
RAWLPLUG,2021,1011846.0,125767.0,181325.0,196089.0,50431.0,182569.0,1211039.0,1211039.0,12428.0
RAWLPLUG,2022,1218541.0,127043.0,211509.0,201474.0,50431.0,55972.0,1411780.0,1411780.0,18636.0
RAWLPLUG,2023,1165879.0,44094.0,232218.0,142804.0,50431.0,146033.0,1411755.0,1411755.0,43249.0
RAWLPLUG,2024,1133390.0,63277.0,238449.0,152869.0,45613.0,265719.0,1451372.0,1451372.0,12424.0
RAWLPLUG,2025,1092768.0,34043.0,246713.0,131099.0,44683.0,208308.0,1551919.0,1551919.0,12424.0
RELPOL,2004,102033.0,6803.0,1462.0,17338.0,0.0,,96171.0,96171.0,2812.0
RELPOL,2005,91613.0,4252.0,1040.0,13681.0,0.0,12789.0,93412.0,93412.0,3200.0
RELPOL,2006,94893.0,3384.0,1228.0,11466.0,0.0,25944.0,97997.0,97997.0,2654.0
RELPOL,2007,89859.0,-7470.0,896.0,2116.0,0.0,41484.0,107208.0,107208.0,575.0
RELPOL,2008,82749.0,-7540.0,1160.0,4019.0,0.0,9664.0,110928.0,110928.0,922.0
RELPOL,2009,65204.0,-11185.0,1069.0,1804.0,0.0,8951.0,91514.0,91514.0,615.0
RELPOL,2010,89198.0,-7148.0,896.0,-1701.0,0.0,0.0,78000.0,78000.0,649.0
RELPOL,2011,113117.0,7951.0,1161.0,13153.0,0.0,1539.0,86288.0,86288.0,1140.0
RELPOL,2012,116833.0,9778.0,972.0,14568.0,0.0,928.0,96351.0,96351.0,2754.0
RELPOL,2013,105362.0,4869.0,921.0,10742.0,0.0,2076.0,92243.0,92243.0,4123.0
RELPOL,2014,109345.0,5600.0,943.0,12743.0,0.0,2355.0,95837.0,95837.0,2864.0
RELPOL,2015,115226.0,7837.0,966.0,15459.0,0.0,2493.0,96838.0,96838.0,3904.0
RELPOL,2016,114430.0,6373.0,965.0,13838.0,0.0,2050.0,95713.0,95713.0,5218.0
RELPOL,2017,123429.0,5811.0,949.0,13968.0,0.0,2516.0,97210.0,97210.0,3898.0
RELPOL,2018,135759.0,9486.0,1170.0,17848.0,0.0,2992.0,106176.0,106176.0,3910.0
RELPOL,2019,122225.0,4913.0,1018.0,13117.0,0.0,4300.0,107060.0,107060.0,4184.0
RELPOL,2020,120989.0,7787.0,1013.0,16230.0,0.0,127.0,107866.0,107866.0,0.0
RELPOL,2021,133592.0,6578.0,1271.0,15909.0,0.0,7650.0,127214.0,127214.0,0.0
RELPOL,2022,150981.0,1249.0,1379.0,12705.0,0.0,10729.0,140646.0,140646.0,0.0
RELPOL,2023,159510.0,8575.0,1332.0,17170.0,0.0,9098.0,144331.0,144331.0,0.0
RELPOL,2024,109333.0,-7542.0,1275.0,-243.0,0.0,8130.0,135209.0,135209.0,0.0
RELPOL,2025,106957.0,-6397.0,1227.0,632.0,0.0,9430.0,133248.0,133248.0,0.0
REMAK,2004,97074.0,4148.0,0.0,9667.0,0.0,0.0,62848.0,62848.0,0.0
REMAK,2005,134655.0,-556.0,0.0,5641.0,0.0,7546.0,67629.0,67629.0,0.0
REMAK,2006,145132.0,-1674.0,0.0,3020.0,0.0,4664.0,76506.0,76506.0,0.0
REMAK,2007,224971.0,-2834.0,0.0,1942.0,0.0,17288.0,87930.0,87930.0,0.0
REMAK,2008,171006.0,4711.0,0.0,4421.0,0.0,0.0,92218.0,92218.0,0.0
REMAK,2009,258312.0,11906.0,0.0,16934.0,0.0,0.0,103906.0,103906.0,2550.0
REMAK,2010,125605.0,4092.0,0.0,7971.0,0.0,43.0,73360.0,73360.0,4800.0
REMAK,2011,232442.0,6104.0,0.0,8408.0,0.0,3850.0,165383.0,165383.0,0.0
REMAK,2012,410885.0,-17962.0,0.0,-11461.0,0.0,17071.0,130000.0,130000.0,0.0
REMAK,2013,262967.0,-28226.0,0.0,-28561.0,0.0,20140.0,88928.0,88928.0,0.0
REMAK,2014,84925.0,3074.0,0.0,4124.0,0.0,11505.0,68448.0,68448.0,0.0
REMAK,2015,122009.0,4701.0,0.0,13829.0,0.0,15000.0,86103.0,86103.0,0.0
REMAK,2016,144266.0,6111.0,0.0,11503.0,0.0,0.0,91701.0,91701.0,0.0
REMAK,2017,170127.0,7694.0,0.0,13428.0,0.0,0.0,100211.0,100211.0,0.0
REMAK,2018,252783.0,10534.0,0.0,19522.0,13764.0,0.0,192009.0,192009.0,0.0
REMAK,2019,374038.0,10650.0,0.0,19441.0,10761.0,0.0,202926.0,202926.0,0.0
REMAK,2020,296728.0,16231.0,0.0,27529.0,7758.0,0.0,249964.0,249964.0,0.0
REMAK,2021,223160.0,9454.0,0.0,17072.0,4755.0,0.0,165456.0,165456.0,0.0
REMAK,2022,185212.0,2408.0,0.0,10414.0,1752.0,0.0,149226.0,149226.0,0.0
REMAK,2023,209770.0,5392.0,0.0,10943.0,0.0,0.0,181139.0,181139.0,0.0
REMAK,2024,237424.0,4993.0,0.0,8810.0,0.0,,173695.0,173695.0,900.0
REMAK,2025,198255.0,1197.0,0.0,8551.0,0.0,,166171.0,166171.0,1800.0
RNC,2009,9563.0,4356.0,0.0,5568.0,,0.0,27021.0,27021.0,0.0
RNC,2010,1382185.0,20024.0,0.0,108675.0,,223015.0,1317754.0,1317754.0,0.0
RNC,2011,1386629.0,9106.0,0.0,93868.0,,181649.0,1251658.0,1251658.0,0.0
RNC,2012,1263082.0,290.0,0.0,91907.0,,155846.0,1197324.0,1197324.0,2267.0
RNC,2013,1240482.0,-24999.0,0.0,83316.0,,155846.0,1197324.0,1197324.0,0.0
RNC,2014,1253717.0,1239.0,0.0,84676.0,,97536.0,1102398.0,1102398.0,0.0
RNC,2015,1225029.0,-7988.0,0.0,80088.0,,91038.0,1101274.0,1101274.0,0.0
RNC,2016,567.0,-20256.0,0.0,-2430.0,,0.0,5024.0,5024.0,0.0
RNC,2017,432.0,-623.0,0.0,-202.0,0.0,101.0,4367.0,4367.0,0.0
RNC,2018,658.0,-76.0,0.0,-365.0,48401.0,0.0,66802.0,66802.0,0.0
RNC,2019,3312.0,-1947.0,0.0,-2728.0,48401.0,0.0,68875.0,68875.0,0.0
RNC,2020,3506.0,-3623.0,0.0,-2683.0,48401.0,3342.0,70048.0,70048.0,0.0
RNC,2021,10664.0,475.0,0.0,1162.0,6915.0,0.0,60718.0,60718.0,0.0
RNC,2022,14175.0,-821.0,0.0,1505.0,6915.0,0.0,60252.0,60252.0,0.0
RNC,2023,27565.0,298.0,0.0,2546.0,6915.0,0.0,63740.0,63740.0,0.0
RNC,2024,35009.0,-10892.0,0.0,1456.0,0.0,0.0,40853.0,40853.0,0.0
RNC,2025,41338.0,-10863.0,0.0,1550.0,6591.0,0.0,58885.0,58885.0,0.0
